period,year,reporter_iso3,partner_iso3,partner_name,partner_iso2,region_name,hs6,product_description,trade_value_usd,net_weight_kg,quantity,unit_value_usd_per_kg,transaction_count,trade_volatility_6m,unit_value_volatility_6m,trade_growth_mom,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,inflation_pct,population,trade_pct_gdp,tariff_rate,tariff_type,tariff_scope,rta_exists,rta_name,rta_status,rta_in_force_for_year,partner_locode_count,partner_port_count,partner_airport_count,partner_inland_terminal_count,sanctions_entity_count,ofac_entity_count,sanctions_present
202309,2023,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",40151731.69,32404812.09,32404812.09,1.2391,16,7664168.82,0.0298,-0.0987,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202310,2023,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",30456789.98,23878413.89,23878413.89,1.2755,16,7677689.62,0.0283,-0.2415,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202311,2023,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",31018494.07,23313670.02,23313670.02,1.3305,16,7287247.06,0.0283,0.0184,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202312,2023,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",32061011.46,25521683.43,25521683.43,1.2562,16,7388195.43,0.0377,0.0336,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202401,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",45841522.730000004,35327082.76,35327082.76,1.2976,16,6226822.46,0.038,0.4298,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202402,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",55835794.32,43193853.769999996,43193853.769999996,1.2927,16,7033408.21,0.0344,0.218,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202403,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",40680240.74,31709517.09,31709517.09,1.2829,16,10159789.68,0.0324,-0.2714,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202404,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",39080771.69,30832965.79,30832965.79,1.2675,16,10171688.84,0.0249,-0.0393,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202405,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",27881369.47,21802758.59,21802758.59,1.2788,16,9235763.75,0.026,-0.2866,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202406,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",39483740.42,30103972.15,30103972.15,1.3116,16,9957655.3,0.0155,0.4161,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202407,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",34715431.87,25653099.47,25653099.47,1.3533,16,9169672.3,0.0155,-0.1208,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202408,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",35424709.75,28430985.13,28430985.13,1.246,16,9232934.11,0.031,0.0204,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202409,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",42800607.910000004,32158531.21,32158531.21,1.3309,16,4715045.14,0.0377,0.2082,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202410,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",28347586.29,21907675.63,21907675.63,1.294,16,5174119.45,0.0408,-0.3377,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202411,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",23917184.35,19412935.64,19412935.64,1.232,16,5930296.4,0.0382,-0.1563,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202412,2024,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",28191015.62,22249600.96,22249600.96,1.267,16,6979935.84,0.0476,0.1787,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202501,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",41138203.86,32262727.32,32262727.32,1.2751,16,6761814.59,0.0479,0.4593,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202502,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",46804286.46,36908623.2,36908623.2,1.2681,16,7679566.03,0.0353,0.1377,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202503,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",32964809.11,25742152.75,25742152.75,1.2806,16,9498150.71,0.0329,-0.2957,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202504,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",43671139.38,32740990.53,32740990.53,1.3338,16,8742696.29,0.0208,0.3248,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202505,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",30656817.14,23993557.28,23993557.28,1.2777,16,9144272.53,0.033,-0.298,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202506,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",44473053.49,36380038.4,36380038.4,1.2225,16,7635846.56,0.0251,0.4507,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202507,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",32189038.29,25494163.21,25494163.21,1.2626,16,6600819.5,0.0355,-0.2762,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202508,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",37897666.74,30822610.93,30822610.93,1.2295,16,7257432.72,0.0359,0.1773,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202509,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",40630041.6,33123095.51,33123095.51,1.2266,16,6013599.53,0.0404,0.0721,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202510,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",37244536.07,29053663.869999997,29053663.869999997,1.2819,16,5801646.56,0.0429,-0.0833,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202511,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",34195995.32,26805521.7,26805521.7,1.2757,16,5158918.87,0.0271,-0.0819,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202512,2025,IND,ARE,United Arab Emirates,AE,Asia,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",28960751.22,22387103.78,22387103.78,1.2936,16,4411888.49,0.0267,-0.1531,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202201,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",28077615.07,32888995.48,32888995.48,0.8537,16,,,,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202202,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",23274814.43,27537495.2,27537495.2,0.8452,16,,,-0.1711,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202203,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",27675570.08,31187366.65,31187366.65,0.8874,16,3396092.9,0.006,0.1891,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202204,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",17320275.79,20270778.36,20270778.36,0.8544,16,2664431.91,0.0223,-0.3742,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202205,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",15154409.93,18186017.87,18186017.87,0.8333,16,5008361.2,0.0186,-0.125,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202206,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",19695948.16,23120418.59,23120418.59,0.8519,16,5896714.38,0.0201,0.2997,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202207,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",20965398.85,24599683.78,24599683.78,0.8523,16,5380301.07,0.018,0.0645,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202208,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",30688851.76,35384617.92,35384617.92,0.8673,16,4439386.42,0.018,0.4638,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202209,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",26592466.97,30642860.08,30642860.08,0.8678,16,6046612.71,0.0181,-0.1335,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202210,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",27716205.18,32120504.75,32120504.75,0.8629,16,5853382.13,0.0127,0.0423,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202211,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",20828707.759999998,23911878.49,23911878.49,0.8711,16,5823356.49,0.0131,-0.2485,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202212,2022,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",20821363.05,25003747.89,25003747.89,0.8327,16,4517327.16,0.0083,-0.0004,480378098409.11,49809.89,4.2,3.5,9863645.0,168.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202301,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",24776642.14,28849187.77,28849187.77,0.8588,16,4300367.77,0.0145,0.19,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202302,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",34026363.84,39537282.42,39537282.42,0.8606,16,3920440.16,0.0141,0.3733,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202303,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",25510035.36,30520107.02,30520107.02,0.8358,16,4950161.57,0.0137,-0.2503,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202304,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",25893772.38,30328631.75,30328631.75,0.8538,16,4934926.46,0.0156,0.015,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202305,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",22377331.08,25824690.240000002,25824690.240000002,0.8665,16,4834668.84,0.015,-0.1358,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202306,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",23088992.43,27084575.79,27084575.79,0.8525,16,4582370.2,0.0139,0.0318,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202307,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",25954435.12,30178716.46,30178716.46,0.86,16,4189280.59,0.0105,0.1241,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202308,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",31947105.34,37939692.26,37939692.26,0.842,16,4150974.76,0.0106,0.2309,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202309,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",30764691.69,36125529.53,36125529.53,0.8516,16,3375432.35,0.0113,-0.037,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202310,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",21732133.93,24307312.49,24307312.49,0.8941,16,3923761.42,0.0083,-0.2936,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202311,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",16983569.41,19741883.1,19741883.1,0.8603,16,4424516.91,0.0182,-0.2185,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202312,2023,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",19983555.330000002,23069024.27,23069024.27,0.8663,16,5673834.42,0.018,0.1766,498632466148.66,51304.19,3.5,3.5,9962281.0,169.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202401,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",31390961.62,36800042.31,36800042.31,0.853,16,6022540.02,0.0177,0.5708,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202402,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",19275838.259999998,22729903.62,22729903.62,0.848,16,6650362.52,0.0181,-0.3859,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202403,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",26309117.24,29727279.42,29727279.42,0.885,16,6176005.69,0.017,0.3649,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202404,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",12054706.44,14318515.85,14318515.85,0.8419,16,5314714.16,0.0182,-0.5418,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202405,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",16426216.48,19296975.94,19296975.94,0.8512,16,6874804.63,0.0154,0.3626,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202406,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",27955618.66,32020855.17,32020855.17,0.873,16,6943346.2,0.0157,0.7019,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202407,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",27841176.89,33230114.07,33230114.07,0.8378,16,7473854.73,0.0166,-0.0041,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202408,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",20313805.52,24187235.119999997,24187235.119999997,0.8399,16,6705115.3,0.0187,-0.2704,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202409,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",13557867.41,15685375.78,15685375.78,0.8644,16,6644922.56,0.0197,-0.3326,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202410,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",25425720.67,30332104.11,30332104.11,0.8382,16,6952759.11,0.0144,0.8753,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202411,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",15673210.51,18395405.63,18395405.63,0.852,16,6106813.99,0.015,-0.3836,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202412,2024,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",21568921.8,24450242.03,24450242.03,0.8822,16,6248395.08,0.015,0.3762,517580499862.31,52843.31,4.2,2.4,10061904.0,169.5,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202501,2025,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",25192134.56,29594775.509999998,29594775.509999998,0.8512,16,5486460.48,0.0179,0.168,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
202502,2025,IND,ARE,United Arab Emirates,AE,Asia,271019,"Medium oils and preparations, of petroleum or bituminous minerals",28228216.52,34066568.45,34066568.45,0.8286,16,4871942.13,0.0165,0.1205,537248558857.08,54428.61,3.5,2.4,10162523.0,170.0,0.0,PREFERENTIAL,PARTNER_SPECIFIC,1.0,India - UAE CEPA,In Force,1,75,44,10,35,1,1,1
