country_iso3,indicator_code,indicator_name,year,value,source,retrieved_at
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,42966.45,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2017,3.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2017,9384920.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,165.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,4.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2017,4.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2018,413803142640.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,44255.44,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2018,4.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2018,9478769.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,166.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,4.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2018,4.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2019,429527662060.32,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,45583.11,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2019,3.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2019,9573556.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,166.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,4.9,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2019,4.9,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2020,445849713218.61,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,46950.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2020,4.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2020,9669292.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,167.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,5.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2020,5.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2021,462792002320.92,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,48359.12,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2021,3.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2021,9765985.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,167.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2021,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2022,480378098409.11,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,49809.89,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2022,4.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,3.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2022,9863645.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,167.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,5.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2022,5.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2023,498632466148.66,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,51304.19,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2023,3.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,3.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2023,9962281.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,168.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,5.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2023,5.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2024,517580499862.31,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,52843.31,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2024,4.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2024,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2024,10061904.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,168.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2024,5.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2024,5.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.CD,GDP (current US$),2025,537248558857.08,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,54428.61,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2025,3.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2025,2.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,SP.POP.TOTL,"Population, total",2025,10162523.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,NE.TRD.GNFS.ZS,Trade (% of GDP),2025,169.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2025,5.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
ARE,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2025,5.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2015,11000000000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,8000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2015,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2015,1400000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,38.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,4.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2015,4.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2016,11605000000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,8240.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2016,6.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2016,1414000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,38.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,4.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2016,4.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2017,12243275000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,8487.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2017,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2017,1428140000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,38.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,4.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2017,4.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2018,12916655125000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,8741.82,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2018,6.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2018,1442421400.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,39.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,4.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2018,4.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2019,13627071156875.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,9004.07,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2019,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2019,1456845614.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,39.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,4.9,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2019,4.9,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2020,14376560070503.12,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,9274.19,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2020,6.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2020,1471414070.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,40.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,5.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2020,5.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2021,15167270874380.79,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,9552.42,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2021,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2021,1486128210.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,40.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2021,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2022,16001470772471.73,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,9838.99,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2022,6.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,3.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2022,1500989492.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,40.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,5.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2022,5.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2023,16881551664957.68,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,10134.16,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2023,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,3.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2023,1515999387.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,41.2,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,5.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2023,5.3,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2024,17810037006530.35,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,10438.19,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2024,6.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2024,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2024,1531159381.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,41.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2024,5.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2024,5.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.CD,GDP (current US$),2025,18789589041889.52,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,10751.33,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2025,5.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2025,2.1,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,SP.POP.TOTL,"Population, total",2025,1546470975.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,NE.TRD.GNFS.ZS,Trade (% of GDP),2025,42.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2025,5.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
CHN,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2025,5.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.CD,GDP (current US$),2015,3380000000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,41200.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2015,0.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,2.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,SP.POP.TOTL,"Population, total",2015,82000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,88.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,4.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2015,4.5,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.CD,GDP (current US$),2016,3420560000000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,42436.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2016,1.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,SP.POP.TOTL,"Population, total",2016,82820000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,88.4,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,4.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2016,4.6,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.CD,GDP (current US$),2017,3461606720000.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,43709.08,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2017,0.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,SP.POP.TOTL,"Population, total",2017,83648200.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,88.8,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,4.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2017,4.7,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
DEU,NY.GDP.MKTP.CD,GDP (current US$),2018,3503146000640.0,World Bank WDI API v2,2026-08-20T01:03:06.261772+00:00
