reporter_iso3,partner_iso3,cmd_code,period,export_value_usd,export_net_weight,import_value_usd,import_net_weight,export_unit_value,import_unit_value
ARE,CHN,847130,202203,158672137.2,1003157.25,395217493.01,2460494.04,158.1727,160.6253
ARE,CHN,847130,202204,363783686.68,1459173.88,171677809.35,1274475.29,249.308,134.7047
ARE,CHN,847130,202205,358529481.98,1353654.85,183260434.68,658044.28,264.8603,278.4926
ARE,CHN,847130,202206,280260244.64,1539681.37,408800991.44,1733505.7,182.0248,235.8233
ARE,CHN,847130,202207,607657732.81,3283905.57,264047640.88,1003425.59,185.0412,263.1462
ARE,CHN,847130,202208,425349647.95,2482087.1,934039343.52,3727661.36,171.3677,250.5698
ARE,CHN,847130,202209,308898447.15,2439026.84,656701836.52,2375728.77,126.6482,276.4212
ARE,CHN,847130,202210,492157831.93,1848567.11,498077670.18,2745878.46,266.2375,181.391
ARE,CHN,847130,202211,137999092.85,776528.71,150640081.83,1049066.07,177.7128,143.5945
ARE,CHN,847130,202212,251488646.2,1628575.22,406045587.25,2020348.53,154.4225,200.978
ARE,CHN,847130,202301,770340886.99,2833039.05,312255619.2,2406948.25,271.9133,129.7309
ARE,CHN,847130,202302,946403603.36,3440428.31,1170352362.23,4611078.58,275.0831,253.8131
ARE,CHN,847130,202303,207393413.21,1637489.34,24124417.88,152408.47,126.6533,158.2879
ARE,CHN,847130,202304,613376996.04,2393347.51,643798346.61,3031705.93,256.2841,212.3551
ARE,CHN,847130,202305,422833556.37,2189056.51,921243174.99,3339362.17,193.1579,275.874
ARE,CHN,847130,202306,213920553.39,1292461.82,232964704.79,1660386.99,165.514,140.3075
ARE,CHN,847130,202307,527267160.59,2487883.35,699119429.65,2687118.5,211.934,260.1744
ARE,CHN,847130,202308,512108562.27,2976029.11,545071740.11,2276752.83,172.0778,239.4075
ARE,CHN,847130,202309,917146772.91,3750708.8,419916915.84,2432869.85,244.5263,172.6015
ARE,CHN,847130,202310,199052830.38,928392.2,433461840.36,2170051.75,214.406,199.7472
ARE,CHN,847130,202311,462615627.31,2286179.69,273044848.39,1583908.26,202.3531,172.3868
ARE,CHN,847130,202312,253790203.87,1391344.48,695485591.48,3234677.46,182.4064,215.0093
ARE,CHN,847130,202401,404900021.34,2471033.98,331237515.55,2456507.85,163.8585,134.8408
ARE,CHN,847130,202402,47918269.17,217404.12,520628953.52,2100775.75,220.411,247.827
ARE,CHN,847130,202403,262292887.34,1588740.43,338221324.44,2320870.48,165.0949,145.7304
ARE,CHN,847130,202404,628061530.92,2542844.96,118073311.53,716645.28,246.9917,164.7584
ARE,CHN,847130,202405,55821630.32,249913.12,29091327.86,195956.77,223.3641,148.4579
ARE,CHN,847130,202406,163629732.02,1340756.53,948645984.0,3606821.78,122.0428,263.0144
ARE,CHN,847130,202407,45611646.98,232271.81,365066630.49,2114163.55,196.3719,172.6766
ARE,CHN,847130,202408,641522700.54,2699771.89,621218849.81,2516570.21,237.6211,246.8514
ARE,CHN,847130,202409,528854245.91,2605413.13,638682791.2,3284680.29,202.9829,194.4429
ARE,CHN,847130,202410,372874737.77,2251428.63,795498076.76,3119578.23,165.6169,255.0018
ARE,CHN,847130,202411,444799300.76,2024652.34,94817583.34,541547.99,219.6917,175.0862
ARE,CHN,847130,202412,616583937.33,2544929.59,196049314.7,844906.83,242.2794,232.0366
ARE,CHN,847130,202501,329210581.78,1944570.9,536057070.03,2827423.2,169.2973,189.5921
ARE,CHN,847130,202502,131698445.79,677007.63,361419281.52,1984272.41,194.5302,182.142
ARE,CHN,847130,202503,530073552.8,2408195.32,215110441.02,820085.27,220.1124,262.3025
ARE,CHN,847130,202504,615977693.27,2551385.03,449012442.7,2579439.25,241.4287,174.0737
ARE,CHN,847130,202505,171430906.21,1412796.74,129204072.37,614099.57,121.3415,210.396
ARE,CHN,847130,202506,370424312.13,2955071.33,213539779.19,1113102.72,125.3521,191.8419
ARE,CHN,847130,202507,61628143.12,410614.16,295305744.59,1197484.65,150.0877,246.605
ARE,CHN,847130,202508,337492345.22,2151128.59,700743403.63,4747297.23,156.8908,147.6089
ARE,CHN,847130,202509,31336255.55,153925.15,553500187.38,2995040.91,203.5811,184.8056
ARE,CHN,847130,202510,628893504.62,2351180.9,347110941.6,1521149.77,267.4798,228.1899
ARE,CHN,847130,202511,191657777.46,1485131.22,261671219.42,1018317.2,129.0511,256.9644
ARE,CHN,847130,202512,279462678.17,1405087.69,400472552.56,1901169.74,198.8934,210.6453
ARE,CHN,851712,202201,18652341.48,1127129.37,13490500.54,428204.54,16.5485,31.5048
ARE,CHN,851712,202202,133441634.59,3139213.66,135328424.51,3037065.99,42.508,44.5589
ARE,CHN,851712,202203,34023242.05,938245.51,57326275.38,1716225.55,36.2626,33.4025
ARE,CHN,851712,202204,92326501.42,2386014.49,65309209.08,2116198.68,38.6949,30.8616
ARE,CHN,851712,202205,6707544.36,264923.78,31515861.18,2095135.99,25.3188,15.0424
ARE,CHN,851712,202206,36953287.86,1264096.97,55207605.24,3441738.64,29.233,16.0406
ARE,CHN,851712,202207,127969834.8,3676180.89,5416694.79,293051.69,34.8105,18.4838
ARE,CHN,851712,202208,84498346.72,3447797.18,39180483.2,2201049.78,24.5079,17.8008
ARE,CHN,851712,202209,43044125.21,2788840.94,22931185.56,1360478.85,15.4344,16.8552
ARE,CHN,851712,202210,2540049.24,114050.22,2255185.41,127450.81,22.2713,17.6946
ARE,CHN,851712,202211,106781979.92,2449328.18,16470359.86,607110.81,43.5964,27.1291
ARE,CHN,851712,202212,14694671.09,525351.8,55525914.78,1663215.91,27.9711,33.3847
ARE,CHN,851712,202301,25645089.48,1666282.88,69527221.82,1826392.7,15.3906,38.0681
ARE,CHN,851712,202302,18177744.49,974508.34,38114686.13,1102240.76,18.6532,34.5793
ARE,CHN,851712,202303,52891739.24,1737469.29,82076148.52,2402908.55,30.4418,34.157
ARE,CHN,851712,202304,38984935.0,1009998.81,54822893.93,1637268.25,38.599,33.4844
ARE,CHN,851712,202305,16420437.76,746730.04,28328139.83,1096693.83,21.9898,25.8305
ARE,CHN,851712,202306,54449143.27,1245306.89,3236133.13,110314.06,43.7235,29.3356
ARE,CHN,851712,202307,41293840.93,1628871.21,44643925.68,1920090.17,25.3512,23.251
ARE,CHN,851712,202308,56007884.36,1609491.58,67995680.98,2300913.53,34.7985,29.5516
ARE,CHN,851712,202309,11411158.04,434153.3,63333462.41,1566820.5,26.2837,40.4216
ARE,CHN,851712,202310,43591859.75,1747004.58,59986520.56,1373165.29,24.9523,43.6849
ARE,CHN,851712,202311,24496806.39,1411540.43,29260202.16,1443877.35,17.3547,20.265
ARE,CHN,851712,202312,34247350.88,1285003.22,21173975.14,1204042.9,26.6516,17.5857
ARE,CHN,851712,202401,22879488.88,1370266.22,6697359.01,348257.38,16.6971,19.2311
ARE,CHN,851712,202402,123273115.14,3802986.0,60962495.19,1843797.5,32.4148,33.0636
ARE,CHN,851712,202403,80818976.5,2166092.4,22344026.74,940826.43,37.311,23.7494
ARE,CHN,851712,202404,65186445.17,1547175.27,71080879.24,3150487.1,42.1326,22.5619
ARE,CHN,851712,202405,80914772.84,1895102.45,37765643.19,1221203.42,42.6968,30.9249
ARE,CHN,851712,202406,25433222.49,1160364.33,62162830.75,1556063.2,21.9183,39.9488
ARE,CHN,851712,202407,12927090.74,824980.03,97048047.92,3468261.77,15.6696,27.9818
ARE,CHN,851712,202408,113606218.21,3291887.1,7897745.77,389599.53,34.511,20.2714
ARE,CHN,851712,202409,27541374.36,964896.34,10813839.44,448619.9,28.5434,24.1047
ARE,CHN,851712,202410,68058312.43,1935742.8,54684541.4,1901428.56,35.1588,28.7597
ARE,CHN,851712,202411,4135281.63,249487.91,8336572.76,552499.23,16.5751,15.0888
ARE,CHN,851712,202412,24655090.07,698058.67,35399049.44,1587982.44,35.3195,22.2918
ARE,CHN,851712,202501,73222057.78,2490167.82,12070059.26,338629.25,29.4045,35.6439
ARE,CHN,851712,202502,81381267.52,3720993.84,124209745.44,3696746.41,21.8708,33.5997
ARE,CHN,851712,202503,32501787.75,1452203.98,28144313.98,897509.05,22.381,31.3583
ARE,CHN,851712,202504,93475126.28,3253494.34,23373391.79,735008.97,28.7307,31.8001
ARE,CHN,851712,202505,76470281.61,2507386.05,69265749.89,2453233.39,30.498,28.2345
ARE,CHN,851712,202506,8758292.57,536285.08,29201695.98,1279033.67,16.3314,22.8311
ARE,CHN,851712,202507,20556591.47,1214731.97,7530136.42,215623.77,16.9227,34.9226
ARE,CHN,851712,202508,26375271.11,716189.12,72677951.31,3026321.44,36.8272,24.0153
ARE,CHN,851712,202509,41884725.45,1530681.37,80063670.89,2331268.55,27.3635,34.3434
ARE,CHN,851712,202510,3594175.63,169459.99,109204994.92,2530140.99,21.2096,43.1616
ARE,CHN,851712,202511,9975777.12,472255.9,2721395.26,83377.81,21.1237,32.6393
ARE,CHN,851712,202512,67188672.93,1895454.24,59297712.67,2645734.41,35.4473,22.4126
ARE,DEU,090411,202201,3318225.75,670141.0,1816190.21,363632.45,4.9515,4.9946
ARE,DEU,090411,202202,13345669.87,2206068.63,10136579.58,1977698.08,6.0495,5.1254
ARE,DEU,090411,202203,15108448.95,2944791.78,25899440.8,4649346.66,5.1306,5.5706
ARE,DEU,090411,202204,4361511.08,790514.3,2731265.22,526399.28,5.5173,5.1886
ARE,DEU,090411,202205,11757222.78,2228866.9,12084816.22,2552742.02,5.275,4.7341
ARE,DEU,090411,202206,1807496.7,368938.53,20441004.26,3601782.67,4.8992,5.6752
ARE,DEU,090411,202207,8407390.94,1516788.42,20304883.67,3660244.56,5.5429,5.5474
ARE,DEU,090411,202208,20076516.05,3437389.21,10037403.8,2223511.5,5.8406,4.5142
ARE,DEU,090411,202209,12111050.22,2514419.04,8360541.97,1548185.01,4.8166,5.4002
ARE,DEU,090411,202210,1186149.28,245034.49,14415552.13,2422505.8,4.8407,5.9507
ARE,DEU,090411,202211,12732565.44,2427458.01,2158231.9,454238.11,5.2452,4.7513
ARE,DEU,090411,202212,10328433.6,2209710.72,6810986.73,1188552.44,4.6741,5.7305
ARE,DEU,090411,202301,14745724.06,2865452.81,18896419.67,3867747.28,5.146,4.8856
ARE,DEU,090411,202302,10028837.62,1654653.01,1237104.48,272854.63,6.061,4.5339
ARE,DEU,090411,202303,1160454.82,212997.87,8980656.64,1820341.89,5.4482,4.9335
ARE,DEU,090411,202304,15198835.85,2628229.96,7040065.47,1417994.21,5.7829,4.9648
ARE,DEU,090411,202305,12169373.33,2419633.18,4291096.62,898437.26,5.0294,4.7762
ARE,DEU,090411,202306,1935683.43,395158.56,10535876.08,1818411.67,4.8985,5.794
ARE,DEU,090411,202307,607687.3,114000.33,7632803.02,1556347.46,5.3306,4.9043
ARE,DEU,090411,202308,19607328.25,3379082.96,6669020.17,1229259.8,5.8026,5.4252
ARE,DEU,090411,202309,18536587.87,3301462.51,11669501.27,2536008.7,5.6147,4.6015
ARE,DEU,090411,202310,15243311.25,2728472.54,755857.12,149629.99,5.5868,5.0515
ARE,DEU,090411,202311,399410.27,80631.94,2837822.64,568533.56,4.9535,4.9915
ARE,DEU,090411,202312,368929.51,76745.08,12259063.37,2310497.7,4.8072,5.3058
ARE,DEU,090411,202401,16045463.26,2693194.15,9896890.6,2190698.25,5.9578,4.5177
ARE,DEU,090411,202402,10971182.56,2141904.84,24286028.64,4076300.08,5.1222,5.9579
ARE,DEU,090411,202403,12380891.09,2606764.96,7764403.12,1547392.94,4.7495,5.0177
ARE,DEU,090411,202404,12324534.58,1992823.21,11387323.94,2222461.63,6.1845,5.1237
ARE,DEU,090411,202405,7895505.02,1362018.5,13477275.72,2819773.04,5.7969,4.7796
ARE,DEU,090411,202406,1430830.35,283018.93,11224467.38,2047608.31,5.0556,5.4817
ARE,DEU,090411,202407,12870115.81,2347910.81,15449097.51,2735549.5,5.4815,5.6475
ARE,DEU,090411,202408,17274014.93,3429961.99,3945614.48,703115.98,5.0362,5.6116
ARE,DEU,090411,202409,20078889.94,3612027.66,18263490.21,3644392.94,5.5589,5.0114
ARE,DEU,090411,202410,2515830.31,496374.59,7662240.51,1508781.58,5.0684,5.0784
ARE,DEU,090411,202411,6144134.5,1325956.66,9849112.7,2100513.79,4.6337,4.6889
ARE,DEU,090411,202412,16456217.4,2701826.39,18684215.96,3030969.6,6.0908,6.1644
ARE,DEU,090411,202501,7004697.91,1214440.34,22242856.7,4584639.0,5.7678,4.8516
ARE,DEU,090411,202502,8512241.58,1392416.44,10587123.47,2264683.28,6.1133,4.6749
ARE,DEU,090411,202503,20121744.71,3424772.2,11561642.85,2402283.77,5.8754,4.8128
ARE,DEU,090411,202504,12898851.28,2110214.42,4418502.81,980913.35,6.1126,4.5045
ARE,DEU,090411,202505,12180655.55,2142335.03,1115529.35,204165.74,5.6857,5.4638
ARE,DEU,090411,202506,1147812.86,211887.86,15816674.71,2982004.32,5.4171,5.304
ARE,DEU,090411,202507,16865639.27,3271877.38,4067839.38,802677.41,5.1547,5.0678
ARE,DEU,090411,202508,4047384.26,707876.22,16970558.94,3120243.81,5.7176,5.4389
ARE,DEU,090411,202509,4005968.0,807976.61,15130119.35,2476010.54,4.958,6.1107
ARE,DEU,090411,202510,14082105.1,2628393.43,1516429.95,259637.23,5.3577,5.8406
ARE,DEU,090411,202511,8337270.75,1747184.47,11141700.17,2349067.79,4.7718,4.743
ARE,DEU,090411,202512,1080271.05,195453.28,895499.9,192031.38,5.527,4.6633
ARE,DEU,100630,202201,200751.33,153655.56,262966.34,199708.43,1.3065,1.3168
ARE,DEU,100630,202202,2884779.93,2038549.54,6769799.02,4737756.71,1.4151,1.4289
ARE,DEU,100630,202203,940615.72,689144.14,2375896.84,1889208.35,1.3649,1.2576
ARE,DEU,100630,202204,447728.95,320211.21,653448.78,469466.04,1.3982,1.3919
ARE,DEU,100630,202205,2343326.84,1757999.17,93803.62,82278.68,1.333,1.1401
ARE,DEU,100630,202206,4115491.46,2902507.39,487779.98,355231.49,1.4179,1.3731
ARE,DEU,100630,202207,2423774.58,1890551.6,2753763.2,2313717.56,1.282,1.1902
ARE,DEU,100630,202208,2695005.08,2001261.41,4117466.01,3189725.69,1.3467,1.2909
ARE,DEU,100630,202209,1771890.03,1379318.32,1214830.77,1059193.61,1.2846,1.1469
ARE,DEU,100630,202210,1393593.19,1027611.79,2895293.44,2085996.94,1.3561,1.388
ARE,DEU,100630,202211,221485.44,195936.45,2536795.28,2029699.51,1.1304,1.2498
ARE,DEU,100630,202212,2281514.95,1992298.98,640680.89,558633.54,1.1452,1.1469
ARE,DEU,100630,202301,2123011.15,1689743.14,3735025.16,2751003.48,1.2564,1.3577
ARE,DEU,100630,202302,1454144.09,1109815.91,2995141.5,2311787.05,1.3103,1.2956
ARE,DEU,100630,202303,3772331.27,3025004.87,1640007.28,1408953.81,1.247,1.164
ARE,DEU,100630,202304,2851937.42,2159409.2,2277026.33,1598940.38,1.3207,1.4241
ARE,DEU,100630,202305,2829517.35,2308386.79,1757715.09,1580912.06,1.2258,1.1118
ARE,DEU,100630,202306,2527647.11,1847010.66,2684087.36,1905014.47,1.3685,1.409
ARE,DEU,100630,202307,3519059.64,2938921.0,2831467.55,2277069.39,1.1974,1.2435
ARE,DEU,100630,202308,2699820.99,2120150.05,2415078.51,1930367.09,1.2734,1.2511
ARE,DEU,100630,202309,2927343.33,2519368.62,2263107.89,1710210.39,1.1619,1.3233
ARE,DEU,100630,202310,1182084.3,870222.11,3066776.79,2529632.59,1.3584,1.2123
ARE,DEU,100630,202311,1845010.5,1283132.14,3597662.47,2862304.68,1.4379,1.2569
ARE,DEU,100630,202312,594245.9,444810.52,750562.06,674801.37,1.336,1.1123
ARE,DEU,100630,202401,3271800.59,2274859.59,4302186.85,3059786.57,1.4382,1.406
ARE,DEU,100630,202402,1813046.77,1588761.74,3454377.96,2683871.08,1.1412,1.2871
ARE,DEU,100630,202403,2837777.7,2291710.37,6027299.75,4229222.5,1.2383,1.4252
ARE,DEU,100630,202404,3811969.83,3041871.96,1093688.67,820614.19,1.2532,1.3328
ARE,DEU,100630,202405,2282652.22,1578138.54,2310747.79,2053237.05,1.4464,1.1254
ARE,DEU,100630,202406,1890721.99,1692270.91,279087.49,252787.35,1.1173,1.104
ARE,DEU,100630,202407,829939.78,710739.74,592588.48,526294.98,1.1677,1.126
ARE,DEU,100630,202408,1234864.29,1017751.32,2852328.17,2007767.47,1.2133,1.4206
ARE,DEU,100630,202409,2039036.83,1588139.28,1075059.08,821512.22,1.2839,1.3086
ARE,DEU,100630,202410,2646793.92,2063730.26,119897.42,91377.29,1.2825,1.3121
ARE,DEU,100630,202411,280257.31,230200.85,415308.86,358311.63,1.2174,1.1591
ARE,DEU,100630,202412,4185863.35,3182466.79,6046658.2,4337022.63,1.3153,1.3942
ARE,DEU,100630,202501,2449395.97,1959614.27,460124.59,335206.52,1.2499,1.3727
ARE,DEU,100630,202502,4382381.88,3634113.67,1868519.05,1340544.63,1.2059,1.3939
ARE,DEU,100630,202503,3385281.08,2907567.61,321030.28,229656.5,1.1643,1.3979
ARE,DEU,100630,202504,1423314.27,1019645.64,1246334.99,974446.9,1.3959,1.279
ARE,DEU,100630,202505,4006095.75,3094867.36,398476.17,335168.38,1.2944,1.1889
ARE,DEU,100630,202506,1128186.9,997615.4,612571.18,551210.89,1.1309,1.1113
ARE,DEU,100630,202507,2389944.32,2171700.54,477528.46,348519.7,1.1005,1.3702
ARE,DEU,100630,202508,2044998.55,1795523.67,4100294.57,2912226.99,1.1389,1.408
ARE,DEU,100630,202509,875960.6,783472.36,1976570.01,1734745.52,1.118,1.1394
ARE,DEU,100630,202510,1856297.56,1482629.25,3296647.78,2777992.13,1.252,1.1867
ARE,DEU,100630,202511,683962.59,570750.01,598585.66,504337.18,1.1984,1.1869
ARE,DEU,100630,202512,2688144.93,2064964.59,1442058.11,1060584.37,1.3018,1.3597
ARE,DEU,271019,202201,1850428.98,2048525.27,732580.32,899840.27,0.9033,0.8141
ARE,DEU,271019,202202,411103.86,484106.6,657938.03,807527.22,0.8492,0.8148
ARE,DEU,271019,202203,1317759.63,1651724.44,676721.55,742139.68,0.7978,0.9119
ARE,DEU,271019,202204,457720.47,569513.48,1107246.63,1381954.6,0.8037,0.8012
ARE,DEU,271019,202205,1489777.26,1809088.29,2051548.87,2443376.03,0.8235,0.8396
ARE,DEU,271019,202206,1109209.94,1233297.34,2088724.19,2549148.39,0.8994,0.8194
ARE,DEU,271019,202207,777213.23,980737.13,1830585.85,2216728.47,0.7925,0.8258
ARE,DEU,271019,202208,484285.27,510474.47,1290499.21,1437116.36,0.9487,0.898
ARE,DEU,271019,202209,2662484.72,2931553.17,225952.22,286516.77,0.9082,0.7886
ARE,DEU,271019,202210,1400292.82,1476151.6,990937.02,1212265.94,0.9486,0.8174
ARE,DEU,271019,202211,2074015.3,2691861.93,1530960.35,1751470.5,0.7705,0.8741
ARE,DEU,271019,202212,1336201.7,1422208.35,1588136.94,1774916.28,0.9395,0.8948
ARE,DEU,271019,202301,1761133.61,2214099.27,589545.59,675054.13,0.7954,0.8733
ARE,DEU,271019,202302,217818.97,237270.78,1182844.54,1397406.4,0.918,0.8465
ARE,DEU,271019,202303,74698.59,84750.0,1457426.34,1693101.05,0.8814,0.8608
ARE,DEU,271019,202304,613954.29,710449.39,815025.68,896416.48,0.8642,0.9092
ARE,DEU,271019,202305,2522436.17,2888437.91,1287747.21,1417968.03,0.8733,0.9082
ARE,DEU,271019,202306,2152913.53,2672179.01,806753.4,1033938.94,0.8057,0.7803
ARE,DEU,271019,202307,1308949.13,1511827.5,2223563.29,2424028.94,0.8658,0.9173
ARE,DEU,271019,202308,2787376.23,3513791.69,2352646.53,3081229.42,0.7933,0.7635
ARE,DEU,271019,202309,3150398.93,3966469.81,281991.52,344108.94,0.7943,0.8195
ARE,DEU,271019,202310,239987.54,258170.99,3397653.66,3688201.96,0.9296,0.9212
ARE,DEU,271019,202311,948054.19,997962.93,1860072.05,2432009.28,0.95,0.7648
ARE,DEU,271019,202312,2010889.42,2167541.03,2426375.28,3127484.49,0.9277,0.7758
ARE,DEU,271019,202401,2572934.48,2743309.71,1229491.39,1480175.94,0.9379,0.8306
ARE,DEU,271019,202402,467592.08,585879.78,1850970.68,2117116.01,0.7981,0.8743
ARE,DEU,271019,202403,1294880.51,1642821.78,2125977.76,2335115.43,0.7882,0.9104
ARE,DEU,271019,202404,2408393.5,2725330.95,643596.67,762279.0,0.8837,0.8443
ARE,DEU,271019,202405,1265840.09,1372338.21,424250.65,536173.35,0.9224,0.7913
ARE,DEU,271019,202406,330877.28,358631.67,655166.78,757971.71,0.9226,0.8644
ARE,DEU,271019,202407,493259.41,635276.64,1198065.89,1339117.5,0.7764,0.8947
ARE,DEU,271019,202408,328046.59,409424.6,219266.94,252268.16,0.8012,0.8692
ARE,DEU,271019,202409,2615541.51,3134854.02,826081.19,1099165.6,0.8343,0.7516
ARE,DEU,271019,202410,1569485.99,1721113.9,810221.38,1046273.56,0.9119,0.7744
ARE,DEU,271019,202411,1772460.25,2088276.34,117324.39,150308.09,0.8488,0.7806
ARE,DEU,271019,202412,2646625.59,3322290.48,1461935.6,1799423.35,0.7966,0.8124
ARE,DEU,271019,202501,1871681.37,2060193.72,1955324.78,2424634.36,0.9085,0.8064
ARE,DEU,271019,202502,2016591.26,2599435.44,723270.03,846501.72,0.7758,0.8544
ARE,DEU,271019,202503,2234648.76,2361097.84,482226.39,599749.32,0.9464,0.804
ARE,DEU,271019,202504,2380522.06,3107601.7,2675100.06,3470827.45,0.766,0.7707
ARE,DEU,271019,202505,2854936.76,3245959.97,213188.39,224636.42,0.8795,0.949
ARE,DEU,271019,202506,2233782.78,2908987.49,1117612.0,1404667.61,0.7679,0.7956
ARE,DEU,271019,202507,1739809.1,2177952.77,1147155.66,1218013.99,0.7988,0.9418
ARE,DEU,271019,202508,144289.14,177289.26,1935548.99,2481546.61,0.8139,0.78
ARE,DEU,271019,202509,1425109.15,1620226.01,1983557.8,2138194.69,0.8796,0.9277
ARE,DEU,271019,202510,166502.33,201924.6,1387698.62,1727868.57,0.8246,0.8031
ARE,DEU,271019,202511,1816723.98,2096110.39,1159516.93,1475849.73,0.8667,0.7857
ARE,DEU,271019,202512,2504671.92,3060127.17,711297.69,774752.22,0.8185,0.9181
ARE,DEU,300490,202201,27713354.89,2404211.39,55589816.41,4325001.0,11.527,12.8531
ARE,DEU,300490,202202,15831779.48,1827330.78,19370496.9,1969267.44,8.6639,9.8364
ARE,DEU,300490,202203,15445863.88,1306613.78,36071595.68,2969701.47,11.8213,12.1465
ARE,DEU,300490,202204,20691138.09,2069828.03,7946094.64,813144.01,9.9965,9.7721
ARE,DEU,300490,202205,18355747.81,1749889.76,7544720.42,699686.49,10.4897,10.783
ARE,DEU,300490,202206,23522678.21,1962155.55,35466071.64,3974353.38,11.9882,8.9237
ARE,DEU,300490,202207,8683189.46,727335.02,39370931.68,3270177.86,11.9384,12.0394
ARE,DEU,300490,202208,27510188.73,2470965.97,12943886.85,1297292.29,11.1334,9.9776
ARE,DEU,300490,202209,6472039.17,462353.33,27206617.06,2170930.21,13.998,12.5322
ARE,DEU,300490,202210,680220.76,57829.22,38899510.07,2889415.8,11.7626,13.4628
ARE,DEU,300490,202211,32324672.8,2846084.2,34438652.41,3244513.0,11.3576,10.6144
ARE,DEU,300490,202212,24385013.57,1899652.8,41095987.64,2976882.42,12.8366,13.805
ARE,DEU,300490,202301,30822962.81,3298725.92,1286239.58,122669.18,9.3439,10.4854
ARE,DEU,300490,202302,2490455.65,197562.38,32335043.17,2390129.86,12.6059,13.5286
ARE,DEU,300490,202303,39804687.2,3015311.12,35175755.37,3330091.17,13.2009,10.563
ARE,DEU,300490,202304,9591487.13,762628.91,17477335.55,1935214.69,12.5769,9.0312
ARE,DEU,300490,202305,9028757.05,762335.75,4773189.08,522360.51,11.8435,9.1377
ARE,DEU,300490,202306,33001770.3,3312802.75,12042094.06,1272559.47,9.9619,9.4629
ARE,DEU,300490,202307,17276551.55,1292814.63,5169645.0,543124.98,13.3635,9.5183
ARE,DEU,300490,202308,17200300.21,1542282.15,11964207.6,1346170.53,11.1525,8.8876
ARE,DEU,300490,202309,10860519.96,810266.92,38730815.56,3513731.54,13.4036,11.0227
ARE,DEU,300490,202310,35620589.05,2620237.15,8326867.27,871240.48,13.5944,9.5575
