period,reporter_iso3,partner_iso3,hs6,trade_flow,trade_value_usd,net_weight_kg,quantity,quantity_unit,product_description,transaction_count,unit_value_usd_per_kg,trade_growth_mom,unit_value_change_mom,quantity_growth_mom,weight_growth_mom,yoy_growth,rolling_mean_3m,rolling_std_3m,partner_share_pct,partner_share_change_mom,new_corridor_flag,mirror_trade_value,mirror_ratio,mirror_difference,mirror_missing_flag,anomaly_type,anomaly_flag,label_source
202411,IND,ARE,90411,Import,70169053.49,12886810.82,12886810.82,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.445,-0.0278,0.063,-0.0855,-0.0855,-0.1151,87325207.84,18823688.24,0.0007,0.0001,0,70169053.49,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,ARE,90411,Import,61181403.03,11430766.62,11430766.62,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.3523,-0.1281,-0.017,-0.113,-0.113,-0.136,74581875.93,5987979.39,0.0005,-0.0002,0,61181403.03,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,ARE,90411,Import,69431113.49,13128637.91,13128637.91,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.2885,0.1348,-0.0119,0.1485,0.1485,-0.286,67842949.05,5855894.94,0.0005,0.0,0,69431113.49,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202502,IND,ARE,90411,Import,94498069.38000001,17769084.65,17769084.65,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.3181,0.361,0.0056,0.3535,0.3535,0.0506,66927190.0,4989658.29,0.0006,0.0001,0,94498069.38,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202503,IND,ARE,90411,Import,82939944.31,15364540.39,15364540.39,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.3981,-0.1223,0.015,-0.1353,-0.1353,-0.0882,75036861.97,17351322.03,0.0007,0.0001,0,82939944.31,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202504,IND,ARE,90411,Import,81577358.38,15596292.19,15596292.19,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.2306,-0.0164,-0.031,0.0151,0.0151,0.1413,82289709.06,12546121.86,0.0008,0.0001,0,81577358.38,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202505,IND,ARE,90411,Import,85349973.52,16365402.09,16365402.09,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.2153,0.0462,-0.0029,0.0493,0.0493,0.2513,86338457.36,7099197.94,0.0008,0.0,0,85349973.52,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,ARE,90411,Import,78232525.33,14928186.99,14928186.99,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.2406,-0.0834,0.0049,-0.0878,-0.0878,-0.0862,83289092.07,1910388.54,0.0006,-0.0002,0,78232525.33,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,ARE,90411,Import,96852568.89,18846974.53,18846974.53,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.1389,0.238,-0.0194,0.2625,0.2625,0.3429,81719952.41,3560866.04,0.0007,0.0001,0,96852568.89,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202508,IND,ARE,90411,Import,74989512.23,14453339.37,14453339.37,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.1884,-0.2257,0.0096,-0.2331,-0.2331,-0.3082,86811689.25,9395688.65,0.0005,-0.0002,0,74989512.23,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,ARE,90411,Import,54821181.78,10676694.23,10676694.23,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.1347,-0.2689,-0.0104,-0.2613,-0.2613,-0.3265,83358202.15,11798420.82,0.0004,-0.0001,0,54821181.78,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,ARE,90411,Import,83859253.52,14601200.56,14601200.56,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.7433,0.5297,0.1185,0.3676,0.3676,0.1618,75554420.97,21021387.13,0.0007,0.0003,0,83859253.52,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,ARE,90411,Import,59347936.43,10615099.79,10615099.79,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.5909,-0.2923,-0.0265,-0.273,-0.273,-0.1542,71223315.84,14880879.65,0.0005,-0.0002,0,59347936.43,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,ARE,90411,Import,44236130.42,8300123.25,8300123.25,kg,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),8,5.3296,-0.2546,-0.0467,-0.2181,-0.2181,-0.277,66009457.24,15623197.41,0.0004,-0.0001,0,44236130.42,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,ARE,100630,Export,21126047.53,16782986.67,16782986.67,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2588,,,,,,,,0.0002,,1,21126047.53,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,ARE,100630,Export,25776527.96,19331381.77,19331381.77,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3334,0.2201,0.0593,0.1518,0.1518,,21126047.53,,0.0002,0.0,0,25776527.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,ARE,100630,Export,17499804.28,13917437.41,13917437.41,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2574,-0.3211,-0.057,-0.2801,-0.2801,,23451287.74,3288386.25,0.0002,0.0,0,17499804.28,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,ARE,100630,Export,13918545.59,11409789.18,11409789.18,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2199,-0.2046,-0.0298,-0.1802,-0.1802,,21467459.92,4148910.76,0.0001,-0.0001,0,13918545.59,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,ARE,100630,Export,13234922.93,10812569.0,10812569.0,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.224,-0.0491,0.0034,-0.0523,-0.0523,,19064959.28,6081958.49,0.0001,0.0,0,13234922.93,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,ARE,100630,Export,18551081.4,14123951.83,14123951.83,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3134,0.4017,0.073,0.3063,0.3063,,14884424.27,2290631.89,0.0002,0.0001,0,18551081.4,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,ARE,100630,Export,19331347.669999998,15181911.96,15181911.96,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2733,0.0421,-0.0305,0.0749,0.0749,,15234849.97,2892209.91,0.0002,0.0,0,19331347.67,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,ARE,100630,Export,22443580.88,17515560.86,17515560.86,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2814,0.161,0.0064,0.1537,0.1537,,17039117.33,3317548.06,0.0002,0.0,0,22443580.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,ARE,100630,Export,22238179.08,17447774.89,17447774.89,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2746,-0.0092,-0.0053,-0.0039,-0.0039,,20108669.98,2059383.53,0.0002,0.0,0,22238179.08,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,ARE,100630,Export,19510130.14,15070373.95,15070373.95,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2946,-0.1227,0.0157,-0.1363,-0.1363,,21337702.54,1740586.79,0.0002,0.0,0,19510130.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,ARE,100630,Export,14166006.0,11402168.31,11402168.31,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2424,-0.2739,-0.0403,-0.2434,-0.2434,,21397296.7,1637557.84,0.0001,-0.0001,0,14166006.0,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,ARE,100630,Export,13108942.9,9890391.25,9890391.25,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3254,-0.0746,0.0668,-0.1326,-0.1326,,18638105.07,4106131.43,0.0001,0.0,0,13108942.9,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,ARE,100630,Export,14461198.73,11579913.129999999,11579913.129999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2488,0.1032,-0.0578,0.1708,0.1708,-0.3155,15595026.35,3431526.47,0.0001,0.0,0,14461198.73,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,ARE,100630,Export,16746187.8,13663620.47,13663620.47,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2256,0.158,-0.0186,0.1799,0.1799,-0.3503,13912049.21,710998.94,0.0001,0.0,0,16746187.8,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202303,IND,ARE,100630,Export,18402347.95,14123986.53,14123986.53,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3029,0.0989,0.0631,0.0337,0.0337,0.0516,14772109.81,1838446.87,0.0001,0.0,0,18402347.95,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,ARE,100630,Export,11344370.77,9225280.61,9225280.61,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2297,-0.3835,-0.0562,-0.3468,-0.3468,-0.1849,16536578.16,1978918.0,0.0001,0.0,0,11344370.77,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,ARE,100630,Export,15624576.27,12496983.719999999,12496983.719999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2503,0.3773,0.0168,0.3546,0.3546,0.1806,15497635.51,3690924.35,0.0002,0.0001,0,15624576.27,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,ARE,100630,Export,15396978.270000001,12162210.16,12162210.16,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.266,-0.0146,0.0126,-0.0268,-0.0268,-0.17,15123765.0,3555540.66,0.0001,-0.0001,0,15396978.27,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,ARE,100630,Export,24864603.48,20117651.19,20117651.19,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.236,0.6149,-0.0237,0.6541,0.6541,0.2862,14121975.1,2408166.23,0.0002,0.0001,0,24864603.48,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202308,IND,ARE,100630,Export,15093879.77,11831370.52,11831370.52,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2758,-0.393,0.0322,-0.4119,-0.4119,-0.3275,18628719.34,5401632.94,0.0001,-0.0001,0,15093879.77,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,ARE,100630,Export,18661744.330000002,15231477.39,15231477.39,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2252,0.2364,-0.0397,0.2874,0.2874,-0.1608,18451820.51,5555700.34,0.0002,0.0001,0,18661744.33,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,ARE,100630,Export,13533704.23,10918517.4,10918517.4,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2395,-0.2748,0.0117,-0.2832,-0.2832,-0.3063,19540075.86,4944224.93,0.0001,-0.0001,0,13533704.23,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,ARE,100630,Export,16574907.92,12043803.59,12043803.59,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3762,0.2247,0.1103,0.1031,0.1031,0.17,15763109.44,2628706.92,0.0002,0.0001,0,16574907.92,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202312,IND,ARE,100630,Export,17674995.89,14092958.01,14092958.01,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2542,0.0664,-0.0886,0.1701,0.1701,0.3483,16256785.49,2578778.82,0.0002,0.0,0,17674995.89,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,ARE,100630,Export,21306049.650000002,16419409.16,16419409.16,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2976,0.2054,0.0346,0.1651,0.1651,0.4733,15927869.35,2145126.65,0.0002,0.0,0,21306049.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,ARE,100630,Export,23506035.91,18400363.6,18400363.6,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2775,0.1033,-0.0155,0.1206,0.1206,0.4037,18518651.15,2475831.41,0.0002,0.0,0,23506035.91,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,ARE,100630,Export,20895585.32,16728969.52,16728969.52,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2491,-0.1111,-0.0222,-0.0908,-0.0908,0.1355,20829027.15,2944642.56,0.0002,0.0,0,20895585.32,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202404,IND,ARE,100630,Export,19663142.64,16046736.07,16046736.07,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2254,-0.059,-0.019,-0.0408,-0.0408,0.7333,21902556.96,1403737.44,0.0002,0.0,0,19663142.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,ARE,100630,Export,14632123.719999999,11230262.45,11230262.45,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3029,-0.2559,0.0632,-0.3002,-0.3002,-0.0635,21354921.29,1962192.48,0.0001,-0.0001,0,14632123.72,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,ARE,100630,Export,19571296.03,14913312.17,14913312.17,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3123,0.3376,0.0072,0.328,0.328,0.2711,18396950.56,3318157.56,0.0002,0.0001,0,19571296.03,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,ARE,100630,Export,15391091.649999999,11328723.24,11328723.24,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3586,-0.2136,0.0353,-0.2404,-0.2404,-0.381,17955520.8,2878512.64,0.0001,-0.0001,0,15391091.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202408,IND,ARE,100630,Export,15300749.65,12106716.43,12106716.43,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2638,-0.0059,-0.0698,0.0687,0.0687,0.0137,16531503.8,2659748.24,0.0001,0.0,0,15300749.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202409,IND,ARE,100630,Export,19379989.37,14579380.65,14579380.65,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3293,0.2666,0.0518,0.2042,0.2042,0.0385,16754379.11,2439939.78,0.0002,0.0001,0,19379989.37,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,ARE,100630,Export,14096446.37,10764256.74,10764256.74,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3096,-0.2726,-0.0148,-0.2617,-0.2617,0.0416,16690610.22,2329508.65,0.0001,-0.0001,0,14096446.37,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202411,IND,ARE,100630,Export,14095884.06,11547797.37,11547797.37,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2207,-0.0,-0.0679,0.0728,0.0728,-0.1496,16259061.8,2769066.32,0.0001,0.0,0,14095884.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,ARE,100630,Export,13985375.76,11459423.83,11459423.83,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2204,-0.0078,-0.0002,-0.0077,-0.0077,-0.2087,15857439.93,3050617.31,0.0001,0.0,0,13985375.76,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,ARE,100630,Export,21674808.92,17468390.87,17468390.87,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2408,0.5498,0.0167,0.5244,0.5244,0.0173,14059235.4,63964.94,0.0001,0.0,0,21674808.92,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202502,IND,ARE,100630,Export,22454620.36,17075870.349999998,17075870.349999998,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.315,0.036,0.0598,-0.0225,-0.0225,-0.0447,16585356.25,4407941.63,0.0002,0.0001,0,22454620.36,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202503,IND,ARE,100630,Export,15980833.56,12360989.8,12360989.8,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2928,-0.2883,-0.0169,-0.2761,-0.2761,-0.2352,19371601.68,4680875.85,0.0001,-0.0001,0,15980833.56,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202504,IND,ARE,100630,Export,22570735.67,16837384.72,16837384.72,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3405,0.4124,0.0369,0.3621,0.3621,0.1479,20036754.28,3534104.71,0.0002,0.0001,0,22570735.67,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202505,IND,ARE,100630,Export,17068081.37,13281889.379999999,13281889.379999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2851,-0.2438,-0.0413,-0.2112,-0.2112,0.1665,20335396.53,3771609.03,0.0002,0.0,0,17068081.37,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,ARE,100630,Export,20769103.91,17209138.86,17209138.86,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2069,0.2168,-0.0609,0.2957,0.2957,0.0612,18539883.53,3532895.93,0.0002,0.0,0,20769103.91,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,ARE,100630,Export,12991722.139999999,10293779.88,10293779.88,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2621,-0.3745,0.0457,-0.4018,-0.4018,-0.1559,20135973.65,2805430.72,0.0001,-0.0001,0,12991722.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202508,IND,ARE,100630,Export,23409071.98,19004029.11,19004029.11,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2318,0.8018,-0.024,0.8462,0.8462,0.5299,16942969.14,3890200.07,0.0002,0.0001,0,23409071.98,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,ARE,100630,Export,16418204.46,13349535.52,13349535.52,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2299,-0.2986,-0.0015,-0.2975,-0.2975,-0.1528,19056632.68,5415691.34,0.0001,-0.0001,0,16418204.46,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,ARE,100630,Export,12349792.209999999,10377819.1,10377819.1,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.19,-0.2478,-0.0324,-0.2226,-0.2226,-0.1239,17606332.86,5309334.35,0.0001,0.0,0,12349792.21,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,ARE,100630,Export,17198745.55,13309863.35,13309863.35,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2922,0.3926,0.0859,0.2825,0.2825,0.2201,17392356.22,5593625.48,0.0001,0.0,0,17198745.55,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,ARE,100630,Export,18963704.07,14733375.49,14733375.49,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2871,0.1026,-0.0039,0.107,0.107,0.356,15322247.41,2603637.56,0.0002,0.0001,0,18963704.07,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,ARE,100630,Import,14973886.54,11542816.14,11542816.14,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2972,,,,,,,,0.0001,,1,14973886.54,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,ARE,100630,Import,23889494.75,19515111.7,19515111.7,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2242,0.5954,-0.0563,0.6907,0.6907,,14973886.54,,0.0002,0.0001,0,23889494.75,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,ARE,100630,Import,25976374.53,19422897.88,19422897.88,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3374,0.0874,0.0925,-0.0047,-0.0047,,19431690.64,6304287.02,0.0002,0.0,0,25976374.53,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,ARE,100630,Import,17831107.72,13132029.29,13132029.29,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3578,-0.3136,0.0153,-0.3239,-0.3239,,21613251.94,5843769.89,0.0002,0.0,0,17831107.72,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,ARE,100630,Import,15783128.88,11773082.32,11773082.32,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3406,-0.1149,-0.0127,-0.1035,-0.1035,,22565659.0,4230927.64,0.0001,-0.0001,0,15783128.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,ARE,100630,Import,22234534.54,17264647.33,17264647.33,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2879,0.4088,-0.0393,0.4665,0.4665,,19863537.04,5391997.86,0.0002,0.0001,0,22234534.54,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,ARE,100630,Import,14939151.67,11924638.74,11924638.74,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2528,-0.3281,-0.0273,-0.3093,-0.3093,,18616257.05,3296589.65,0.0001,-0.0001,0,14939151.67,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,ARE,100630,Import,15808689.39,11886917.18,11886917.18,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3299,0.0582,0.0615,-0.0032,-0.0032,,17652271.7,3990729.75,0.0001,0.0,0,15808689.39,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,ARE,100630,Import,13994851.93,11246174.75,11246174.75,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2444,-0.1147,-0.0643,-0.0539,-0.0539,,17660791.87,3984766.68,0.0001,0.0,0,13994851.93,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,ARE,100630,Import,12522956.75,9342492.28,9342492.28,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3404,-0.1052,0.0771,-0.1693,-0.1693,,14914231.0,907175.49,0.0001,0.0,0,12522956.75,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,ARE,100630,Import,11274119.73,9231951.469999999,9231951.469999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2212,-0.0997,-0.0889,-0.0118,-0.0118,,14108832.69,1645829.11,0.0001,0.0,0,11274119.73,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,ARE,100630,Import,14694874.74,11607344.93,11607344.93,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.266,0.3034,0.0367,0.2573,0.2573,,12597309.47,1361889.19,0.0001,0.0,0,14694874.74,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,ARE,100630,Import,15960330.85,13123151.67,13123151.67,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.2162,0.0861,-0.0393,0.1306,0.1306,0.0659,12830650.41,1731010.62,0.0001,0.0,0,15960330.85,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,ARE,100630,Import,22339549.439999998,17088324.93,17088324.93,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3073,0.3997,0.0749,0.3022,0.3022,-0.0649,13976441.77,2424304.67,0.0002,0.0001,0,22339549.44,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202303,IND,ARE,100630,Import,21636376.64,16266166.649999999,16266166.649999999,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3301,-0.0315,0.0174,-0.0481,-0.0481,-0.1671,17664918.34,4097496.4,0.0002,0.0,0,21636376.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,ARE,100630,Import,16827148.9,12859800.18,12859800.18,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.3085,-0.2223,-0.0162,-0.2094,-0.2094,-0.0563,19978752.31,3497770.19,0.0002,0.0,0,16827148.9,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,ARE,100630,Import,16238456.31,12218900.26,12218900.26,kg,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",8,1.329,-0.035,0.0157,-0.0498,-0.0498,0.0288,20267691.66,3000268.96,0.0002,0.0,0,16238456.31,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
